scenario,seed,selector,strat,exp_t,fail,excess_fail,oracle_strat,oracle_exp,gap_pct,attain_pct
drift_skewless,2053,cb,cb,6.8954,0,0,tob,5.0487,36.576,73.22
drift_skewless,2053,tob,tob,5.0487,0,0,tob,5.0487,0.0,100.0
drift_skewless,2054,det_holistic,awra,7.1317,0,0,tob,6.2741,13.668,87.98
drift_skewless,2054,det_lexicographic,tob,6.2741,0,0,tob,6.2741,0.0,100.0
drift_skewless,2054,det_speed,tob,6.2741,0,0,tob,6.2741,0.0,100.0
drift_skewless,2054,random,random,18.9199,0,0,tob,6.2741,201.555,33.16
drift_skewless,2054,seq,seq,18.8018,0,0,tob,6.2741,199.673,33.37
drift_skewless,2054,near,near,9.2758,0,0,tob,6.2741,47.843,67.64
drift_skewless,2054,score,score,8.7282,0,0,tob,6.2741,39.115,71.88
drift_skewless,2054,awra,awra,7.1317,0,0,tob,6.2741,13.668,87.98
drift_skewless,2054,cb,cb,9.1237,0,0,tob,6.2741,45.419,68.77
drift_skewless,2054,tob,tob,6.2741,0,0,tob,6.2741,0.0,100.0
drift_skewless,2055,det_holistic,awra,7.719,0,0,tob,5.9243,30.293,76.75
drift_skewless,2055,det_lexicographic,tob,5.9243,0,0,tob,5.9243,0.0,100.0
drift_skewless,2055,det_speed,tob,5.9243,0,0,tob,5.9243,0.0,100.0
drift_skewless,2055,random,random,19.678,0,0,tob,5.9243,232.154,30.11
drift_skewless,2055,seq,seq,18.8624,0,0,tob,5.9243,218.387,31.41
drift_skewless,2055,near,near,8.0606,0,0,tob,5.9243,36.059,73.5
drift_skewless,2055,score,score,7.5029,0,0,tob,5.9243,26.646,78.96
drift_skewless,2055,awra,awra,7.719,0,0,tob,5.9243,30.293,76.75
drift_skewless,2055,cb,cb,8.5733,0,0,tob,5.9243,44.713,69.1
drift_skewless,2055,tob,tob,5.9243,0,0,tob,5.9243,0.0,100.0
drift_heavier,2026,det_holistic,awra,6.2066,0,0,tob,5.5431,11.971,89.31
drift_heavier,2026,det_lexicographic,tob,5.5431,0,0,tob,5.5431,0.0,100.0
drift_heavier,2026,det_speed,tob,5.5431,0,0,tob,5.5431,0.0,100.0
drift_heavier,2026,random,random,20.0035,0,0,tob,5.5431,260.873,27.71
drift_heavier,2026,seq,seq,18.7291,0,0,tob,5.5431,237.882,29.6
drift_heavier,2026,near,near,9.8193,0,0,tob,5.5431,77.144,56.45
drift_heavier,2026,score,score,9.365,0,0,tob,5.5431,68.95,59.19
drift_heavier,2026,awra,awra,6.2066,0,0,tob,5.5431,11.971,89.31
drift_heavier,2026,cb,cb,7.5426,0,0,tob,5.5431,36.071,73.49
drift_heavier,2026,tob,tob,5.5431,0,0,tob,5.5431,0.0,100.0
drift_heavier,2027,det_holistic,awra,5.9451,0,0,tob,5.2198,13.895,87.8
drift_heavier,2027,det_lexicographic,tob,5.2198,0,0,tob,5.2198,0.0,100.0
drift_heavier,2027,det_speed,tob,5.2198,0,0,tob,5.2198,0.0,100.0
drift_heavier,2027,random,random,17.9063,0,0,tob,5.2198,243.049,29.15
drift_heavier,2027,seq,seq,20.5727,0,0,tob,5.2198,294.131,25.37
drift_heavier,2027,near,near,11.2035,0,0,tob,5.2198,114.636,46.59
drift_heavier,2027,score,score,11.037,0,0,tob,5.2198,111.446,47.29
drift_heavier,2027,awra,awra,5.9451,0,0,tob,5.2198,13.895,87.8
drift_heavier,2027,cb,cb,7.1187,0,0,tob,5.2198,36.379,73.32
drift_heavier,2027,tob,tob,5.2198,0,0,tob,5.2198,0.0,100.0
drift_heavier,2028,det_holistic,awra,5.2216,0,0,tob,4.0326,29.484,77.23
drift_heavier,2028,det_lexicographic,tob,4.0326,0,0,tob,4.0326,0.0,100.0
drift_heavier,2028,det_speed,tob,4.0326,0,0,tob,4.0326,0.0,100.0
drift_heavier,2028,random,random,17.0079,0,0,tob,4.0326,321.763,23.71
drift_heavier,2028,seq,seq,20.3598,0,0,tob,4.0326,404.883,19.81
drift_heavier,2028,near,near,7.4313,0,0,tob,4.0326,84.281,54.26
drift_heavier,2028,score,score,6.6602,0,0,tob,4.0326,65.16,60.55
drift_heavier,2028,awra,awra,5.2216,0,0,tob,4.0326,29.484,77.23
drift_heavier,2028,cb,cb,5.3431,0,0,tob,4.0326,32.498,75.47
drift_heavier,2028,tob,tob,4.0326,0,0,tob,4.0326,0.0,100.0
drift_heavier,2029,det_holistic,awra,6.2908,0,0,tob,4.5546,38.121,72.4
drift_heavier,2029,det_lexicographic,tob,4.5546,0,0,tob,4.5546,0.0,100.0
drift_heavier,2029,det_speed,tob,4.5546,0,0,tob,4.5546,0.0,100.0
drift_heavier,2029,random,random,17.684,0,0,tob,4.5546,288.27,25.76
drift_heavier,2029,seq,seq,14.8105,0,0,tob,4.5546,225.178,30.75
drift_heavier,2029,near,near,7.8521,0,0,tob,4.5546,72.399,58.0
drift_heavier,2029,score,score,7.5095,0,0,tob,4.5546,64.878,60.65
drift_heavier,2029,awra,awra,6.2908,0,0,tob,4.5546,38.121,72.4
drift_heavier,2029,cb,cb,6.2714,0,0,tob,4.5546,37.695,72.62
drift_heavier,2029,tob,tob,4.5546,0,0,tob,4.5546,0.0,100.0
drift_heavier,2030,det_holistic,awra,5.9138,0,0,tob,4.2874,37.933,72.5
drift_heavier,2030,det_lexicographic,tob,4.2874,0,0,tob,4.2874,0.0,100.0
drift_heavier,2030,det_speed,tob,4.2874,0,0,tob,4.2874,0.0,100.0
drift_heavier,2030,random,random,20.2796,0,0,tob,4.2874,373.001,21.14
drift_heavier,2030,seq,seq,21.936,0,0,tob,4.2874,411.633,19.55
drift_heavier,2030,near,near,7.468,0,0,tob,4.2874,74.183,57.41
drift_heavier,2030,score,score,6.5662,0,0,tob,4.2874,53.149,65.3
drift_heavier,2030,awra,awra,5.9138,0,0,tob,4.2874,37.933,72.5
drift_heavier,2030,cb,cb,5.676,0,0,tob,4.2874,32.387,75.54
drift_heavier,2030,tob,tob,4.2874,0,0,tob,4.2874,0.0,100.0
drift_heavier,2031,det_holistic,awra,4.4603,0,0,tob,3.5394,26.016,79.35
drift_heavier,2031,det_lexicographic,tob,3.5394,0,0,tob,3.5394,0.0,100.0
drift_heavier,2031,det_speed,tob,3.5394,0,0,tob,3.5394,0.0,100.0
drift_heavier,2031,random,random,22.1832,0,0,tob,3.5394,526.745,15.96
drift_heavier,2031,seq,seq,14.8075,0,0,tob,3.5394,318.358,23.9
drift_heavier,2031,near,near,8.9784,0,0,tob,3.5394,153.669,39.42
drift_heavier,2031,score,score,8.4086,0,0,tob,3.5394,137.569,42.09
drift_heavier,2031,awra,awra,4.4603,0,0,tob,3.5394,26.016,79.35
drift_heavier,2031,cb,cb,4.6105,0,0,tob,3.5394,30.261,76.77
drift_heavier,2031,tob,tob,3.5394,0,0,tob,3.5394,0.0,100.0
drift_heavier,2032,det_holistic,awra,4.227,0,0,tob,3.428,23.309,81.1
drift_heavier,2032,det_lexicographic,tob,3.428,0,0,tob,3.428,0.0,100.0
drift_heavier,2032,det_speed,tob,3.428,0,0,tob,3.428,0.0,100.0
drift_heavier,2032,random,random,22.826,0,0,tob,3.428,565.868,15.02
drift_heavier,2032,seq,seq,15.9735,0,0,tob,3.428,365.971,21.46
drift_heavier,2032,near,near,10.0919,0,0,tob,3.428,194.396,33.97
drift_heavier,2032,score,score,9.4956,0,0,tob,3.428,177.001,36.1
drift_heavier,2032,awra,awra,4.227,0,0,tob,3.428,23.309,81.1
drift_heavier,2032,cb,cb,4.424,0,0,tob,3.428,29.054,77.49
drift_heavier,2032,tob,tob,3.428,0,0,tob,3.428,0.0,100.0
drift_heavier,2033,det_holistic,awra,6.2359,0,0,tob,4.2831,45.595,68.68
drift_heavier,2033,det_lexicographic,tob,4.2831,0,0,tob,4.2831,0.0,100.0
drift_heavier,2033,det_speed,tob,4.2831,0,0,tob,4.2831,0.0,100.0
drift_heavier,2033,random,random,16.5069,0,0,tob,4.2831,285.399,25.95
drift_heavier,2033,seq,seq,16.4989,0,0,tob,4.2831,285.212,25.96
drift_heavier,2033,near,near,7.7783,0,0,tob,4.2831,81.605,55.06
drift_heavier,2033,score,score,6.7247,0,0,tob,4.2831,57.006,63.69
drift_heavier,2033,awra,awra,6.2359,0,0,tob,4.2831,45.595,68.68
drift_heavier,2033,cb,cb,5.6414,0,0,tob,4.2831,31.715,75.92
drift_heavier,2033,tob,tob,4.2831,0,0,tob,4.2831,0.0,100.0
drift_heavier,2034,det_holistic,awra,5.4387,0,0,tob,3.9613,37.295,72.84
drift_heavier,2034,det_lexicographic,tob,3.9613,0,0,tob,3.9613,0.0,100.0
drift_heavier,2034,det_speed,tob,3.9613,0,0,tob,3.9613,0.0,100.0
drift_heavier,2034,random,random,22.3225,0,0,tob,3.9613,463.514,17.75
drift_heavier,2034,seq,seq,23.3771,0,0,tob,3.9613,490.137,16.95
drift_heavier,2034,near,near,10.699,0,0,tob,3.9613,170.089,37.02
drift_heavier,2034,score,score,10.578,0,0,tob,3.9613,167.035,37.45
drift_heavier,2034,awra,awra,5.4387,0,0,tob,3.9613,37.295,72.84
drift_heavier,2034,cb,cb,5.2519,0,0,tob,3.9613,32.58,75.43
drift_heavier,2034,tob,tob,3.9613,0,0,tob,3.9613,0.0,100.0
drift_heavier,2035,det_holistic,awra,5.3502,0,0,tob,4.5245,18.251,84.57
drift_heavier,2035,det_lexicographic,tob,4.5245,0,0,tob,4.5245,0.0,100.0
drift_heavier,2035,det_speed,tob,4.5245,0,0,tob,4.5245,0.0,100.0
drift_heavier,2035,random,random,19.7286,0,0,tob,4.5245,336.043,22.93
drift_heavier,2035,seq,seq,16.0806,0,0,tob,4.5245,255.414,28.14
drift_heavier,2035,near,near,8.4559,0,0,tob,4.5245,86.892,53.51
drift_heavier,2035,score,score,7.9043,0,0,tob,4.5245,74.701,57.24
drift_heavier,2035,awra,awra,5.3502,0,0,tob,4.5245,18.251,84.57
drift_heavier,2035,cb,cb,6.0835,0,0,tob,4.5245,34.458,74.37
drift_heavier,2035,tob,tob,4.5245,0,0,tob,4.5245,0.0,100.0
drift_heavier,2036,det_holistic,awra,5.0931,0,0,tob,4.2218,20.639,82.89
drift_heavier,2036,det_lexicographic,tob,4.2218,0,0,tob,4.2218,0.0,100.0
drift_heavier,2036,det_speed,tob,4.2218,0,0,tob,4.2218,0.0,100.0
drift_heavier,2036,random,random,18.7492,0,0,tob,4.2218,344.104,22.52
drift_heavier,2036,seq,seq,16.1325,0,0,tob,4.2218,282.123,26.17
drift_heavier,2036,near,near,7.9649,0,0,tob,4.2218,88.661,53.01
drift_heavier,2036,score,score,7.2952,0,0,tob,4.2218,72.798,57.87
drift_heavier,2036,awra,awra,5.0931,0,0,tob,4.2218,20.639,82.89
drift_heavier,2036,cb,cb,5.7798,0,0,tob,4.2218,36.904,73.04
drift_heavier,2036,tob,tob,4.2218,0,0,tob,4.2218,0.0,100.0
drift_heavier,2037,det_holistic,awra,6.1812,0,0,tob,5.3504,15.529,86.56
drift_heavier,2037,det_lexicographic,tob,5.3504,0,0,tob,5.3504,0.0,100.0
drift_heavier,2037,det_speed,tob,5.3504,0,0,tob,5.3504,0.0,100.0
drift_heavier,2037,random,random,15.2968,0,0,tob,5.3504,185.901,34.98
drift_heavier,2037,seq,seq,21.012,0,0,tob,5.3504,292.72,25.46
drift_heavier,2037,near,near,9.2562,0,0,tob,5.3504,73.0,57.8
drift_heavier,2037,score,score,9.0049,0,0,tob,5.3504,68.303,59.42
drift_heavier,2037,awra,awra,6.1812,0,0,tob,5.3504,15.529,86.56
drift_heavier,2037,cb,cb,7.1915,0,0,tob,5.3504,34.412,74.4
drift_heavier,2037,tob,tob,5.3504,0,0,tob,5.3504,0.0,100.0
drift_heavier,2038,det_holistic,awra,6.3421,0,0,tob,4.7759,32.793,75.31
drift_heavier,2038,det_lexicographic,tob,4.7759,0,0,tob,4.7759,0.0,100.0
drift_heavier,2038,det_speed,tob,4.7759,0,0,tob,4.7759,0.0,100.0
drift_heavier,2038,random,random,20.089,0,0,tob,4.7759,320.629,23.77
drift_heavier,2038,seq,seq,22.7029,0,0,tob,4.7759,375.36,21.04
drift_heavier,2038,near,near,8.6112,0,0,tob,4.7759,80.305,55.46
drift_heavier,2038,score,score,7.6297,0,0,tob,4.7759,59.752,62.6
drift_heavier,2038,awra,awra,6.3421,0,0,tob,4.7759,32.793,75.31
drift_heavier,2038,cb,cb,6.496,0,0,tob,4.7759,36.015,73.52
drift_heavier,2038,tob,tob,4.7759,0,0,tob,4.7759,0.0,100.0
drift_heavier,2039,det_holistic,awra,6.1024,0,0,tob,4.7864,27.494,78.44
drift_heavier,2039,det_lexicographic,tob,4.7864,0,0,tob,4.7864,0.0,100.0
drift_heavier,2039,det_speed,tob,4.7864,0,0,tob,4.7864,0.0,100.0
drift_heavier,2039,random,random,17.4151,0,0,tob,4.7864,263.845,27.48
drift_heavier,2039,seq,seq,16.2822,0,0,tob,4.7864,240.176,29.4
drift_heavier,2039,near,near,8.2719,0,0,tob,4.7864,72.821,57.86
drift_heavier,2039,score,score,7.5288,0,0,tob,4.7864,57.295,63.57
drift_heavier,2039,awra,awra,6.1024,0,0,tob,4.7864,27.494,78.44
drift_heavier,2039,cb,cb,6.3868,0,0,tob,4.7864,33.437,74.94
drift_heavier,2039,tob,tob,4.7864,0,0,tob,4.7864,0.0,100.0
drift_heavier,2040,det_holistic,awra,5.5371,0,0,tob,4.21,31.524,76.03
drift_heavier,2040,det_lexicographic,tob,4.21,0,0,tob,4.21,0.0,100.0
drift_heavier,2040,det_speed,tob,4.21,0,0,tob,4.21,0.0,100.0
drift_heavier,2040,random,random,16.0172,0,0,tob,4.21,280.457,26.28
drift_heavier,2040,seq,seq,18.287,0,0,tob,4.21,334.373,23.02
drift_heavier,2040,near,near,7.9728,0,0,tob,4.21,89.379,52.8
drift_heavier,2040,score,score,7.2571,0,0,tob,4.21,72.378,58.01
drift_heavier,2040,awra,awra,5.5371,0,0,tob,4.21,31.524,76.03
drift_heavier,2040,cb,cb,5.5933,0,0,tob,4.21,32.858,75.27
drift_heavier,2040,tob,tob,4.21,0,0,tob,4.21,0.0,100.0
drift_heavier,2041,det_holistic,awra,6.204,0,0,tob,5.0984,21.686,82.18
drift_heavier,2041,det_lexicographic,tob,5.0984,0,0,tob,5.0984,0.0,100.0
drift_heavier,2041,det_speed,tob,5.0984,0,0,tob,5.0984,0.0,100.0
drift_heavier,2041,random,random,19.3496,0,0,tob,5.0984,279.524,26.35
drift_heavier,2041,seq,seq,20.6496,0,0,tob,5.0984,305.022,24.69
drift_heavier,2041,near,near,9.7278,0,0,tob,5.0984,90.801,52.41
drift_heavier,2041,score,score,9.4298,0,0,tob,5.0984,84.956,54.07
drift_heavier,2041,awra,awra,6.204,0,0,tob,5.0984,21.686,82.18
drift_heavier,2041,cb,cb,7.0813,0,0,tob,5.0984,38.893,72.0
drift_heavier,2041,tob,tob,5.0984,0,0,tob,5.0984,0.0,100.0
drift_heavier,2042,det_holistic,awra,5.3599,0,0,tob,4.4138,21.434,82.35
drift_heavier,2042,det_lexicographic,tob,4.4138,0,0,tob,4.4138,0.0,100.0
drift_heavier,2042,det_speed,tob,4.4138,0,0,tob,4.4138,0.0,100.0
drift_heavier,2042,random,random,21.6439,0,0,tob,4.4138,390.364,20.39
drift_heavier,2042,seq,seq,18.6292,0,0,tob,4.4138,322.063,23.69
drift_heavier,2042,near,near,9.0331,0,0,tob,4.4138,104.653,48.86
drift_heavier,2042,score,score,8.3898,0,0,tob,4.4138,90.079,52.61
drift_heavier,2042,awra,awra,5.3599,0,0,tob,4.4138,21.434,82.35
drift_heavier,2042,cb,cb,6.0228,0,0,tob,4.4138,36.453,73.29
drift_heavier,2042,tob,tob,4.4138,0,0,tob,4.4138,0.0,100.0
drift_heavier,2043,det_holistic,awra,5.2697,0,0,tob,4.2602,23.695,80.84
drift_heavier,2043,det_lexicographic,tob,4.2602,0,0,tob,4.2602,0.0,100.0
drift_heavier,2043,det_speed,tob,4.2602,0,0,tob,4.2602,0.0,100.0
drift_heavier,2043,random,random,17.6901,0,0,tob,4.2602,315.24,24.08
drift_heavier,2043,seq,seq,17.6794,0,0,tob,4.2602,314.988,24.1
drift_heavier,2043,near,near,7.1157,0,0,tob,4.2602,67.027,59.87
drift_heavier,2043,score,score,6.4601,0,0,tob,4.2602,51.638,65.95
drift_heavier,2043,awra,awra,5.2697,0,0,tob,4.2602,23.695,80.84
drift_heavier,2043,cb,cb,5.8029,0,0,tob,4.2602,36.213,73.41
drift_heavier,2043,tob,tob,4.2602,0,0,tob,4.2602,0.0,100.0
drift_heavier,2044,det_holistic,awra,5.028,0,0,tob,3.9165,28.379,77.89
drift_heavier,2044,det_lexicographic,tob,3.9165,0,0,tob,3.9165,0.0,100.0
drift_heavier,2044,det_speed,tob,3.9165,0,0,tob,3.9165,0.0,100.0
drift_heavier,2044,random,random,18.2865,0,0,tob,3.9165,366.904,21.42
drift_heavier,2044,seq,seq,18.9985,0,0,tob,3.9165,385.083,20.62
drift_heavier,2044,near,near,8.0709,0,0,tob,3.9165,106.072,48.53
drift_heavier,2044,score,score,7.2059,0,0,tob,3.9165,83.987,54.35
drift_heavier,2044,awra,awra,5.028,0,0,tob,3.9165,28.379,77.89
drift_heavier,2044,cb,cb,5.2594,0,0,tob,3.9165,34.288,74.47
drift_heavier,2044,tob,tob,3.9165,0,0,tob,3.9165,0.0,100.0
drift_heavier,2045,det_holistic,awra,5.7524,0,0,tob,4.2003,36.952,73.02
drift_heavier,2045,det_lexicographic,tob,4.2003,0,0,tob,4.2003,0.0,100.0
drift_heavier,2045,det_speed,tob,4.2003,0,0,tob,4.2003,0.0,100.0
drift_heavier,2045,random,random,19.9109,0,0,tob,4.2003,374.034,21.1
drift_heavier,2045,seq,seq,19.2261,0,0,tob,4.2003,357.73,21.85
drift_heavier,2045,near,near,7.6858,0,0,tob,4.2003,82.983,54.65
drift_heavier,2045,score,score,6.7027,0,0,tob,4.2003,59.576,62.67
drift_heavier,2045,awra,awra,5.7524,0,0,tob,4.2003,36.952,73.02
drift_heavier,2045,cb,cb,5.5997,0,0,tob,4.2003,33.317,75.01
drift_heavier,2045,tob,tob,4.2003,0,0,tob,4.2003,0.0,100.0
drift_heavier,2046,det_holistic,awra,6.6337,0,0,tob,5.4983,20.65,82.88
drift_heavier,2046,det_lexicographic,tob,5.4983,0,0,tob,5.4983,0.0,100.0
drift_heavier,2046,det_speed,tob,5.4983,0,0,tob,5.4983,0.0,100.0
drift_heavier,2046,random,random,18.8279,0,0,tob,5.4983,242.432,29.2
drift_heavier,2046,seq,seq,16.7908,0,0,tob,5.4983,205.382,32.75
drift_heavier,2046,near,near,9.0437,0,0,tob,5.4983,64.483,60.8
drift_heavier,2046,score,score,8.8341,0,0,tob,5.4983,60.67,62.24
drift_heavier,2046,awra,awra,6.6337,0,0,tob,5.4983,20.65,82.88
drift_heavier,2046,cb,cb,7.7787,0,0,tob,5.4983,41.475,70.68
drift_heavier,2046,tob,tob,5.4983,0,0,tob,5.4983,0.0,100.0
drift_heavier,2047,det_holistic,awra,5.9791,0,0,tob,4.4366,34.768,74.2
drift_heavier,2047,det_lexicographic,tob,4.4366,0,0,tob,4.4366,0.0,100.0
drift_heavier,2047,det_speed,tob,4.4366,0,0,tob,4.4366,0.0,100.0
drift_heavier,2047,random,random,15.1146,0,0,tob,4.4366,240.682,29.35
drift_heavier,2047,seq,seq,21.6672,0,0,tob,4.4366,388.377,20.48
drift_heavier,2047,near,near,9.8421,0,0,tob,4.4366,121.839,45.08
drift_heavier,2047,score,score,9.5359,0,0,tob,4.4366,114.938,46.53
drift_heavier,2047,awra,awra,5.9791,0,0,tob,4.4366,34.768,74.2
drift_heavier,2047,cb,cb,5.8024,0,0,tob,4.4366,30.784,76.46
drift_heavier,2047,tob,tob,4.4366,0,0,tob,4.4366,0.0,100.0
drift_heavier,2048,det_holistic,awra,6.6247,0,0,tob,5.1329,29.065,77.48
drift_heavier,2048,det_lexicographic,tob,5.1329,0,0,tob,5.1329,0.0,100.0
drift_heavier,2048,det_speed,tob,5.1329,0,0,tob,5.1329,0.0,100.0
drift_heavier,2048,random,random,22.0599,0,0,tob,5.1329,329.778,23.27
drift_heavier,2048,seq,seq,19.9495,0,0,tob,5.1329,288.662,25.73
drift_heavier,2048,near,near,9.383,0,0,tob,5.1329,82.802,54.7
drift_heavier,2048,score,score,9.08,0,0,tob,5.1329,76.899,56.53
drift_heavier,2048,awra,awra,6.6247,0,0,tob,5.1329,29.065,77.48
drift_heavier,2048,cb,cb,7.1265,0,0,tob,5.1329,38.841,72.02
drift_heavier,2048,tob,tob,5.1329,0,0,tob,5.1329,0.0,100.0
drift_heavier,2049,det_holistic,awra,4.7233,0,0,tob,3.7787,25.0,80.0
drift_heavier,2049,det_lexicographic,tob,3.7787,0,0,tob,3.7787,0.0,100.0
drift_heavier,2049,det_speed,tob,3.7787,0,0,tob,3.7787,0.0,100.0
drift_heavier,2049,random,random,20.1965,0,0,tob,3.7787,434.487,18.71
drift_heavier,2049,seq,seq,16.842,0,0,tob,3.7787,345.712,22.44
drift_heavier,2049,near,near,9.1,0,0,tob,3.7787,140.825,41.52
drift_heavier,2049,score,score,7.9344,0,0,tob,3.7787,109.978,47.62
drift_heavier,2049,awra,awra,4.7233,0,0,tob,3.7787,25.0,80.0
drift_heavier,2049,cb,cb,4.9861,0,0,tob,3.7787,31.954,75.78
drift_heavier,2049,tob,tob,3.7787,0,0,tob,3.7787,0.0,100.0
drift_heavier,2050,det_holistic,awra,6.4254,0,0,tob,5.4248,18.445,84.43
drift_heavier,2050,det_lexicographic,tob,5.4248,0,0,tob,5.4248,0.0,100.0
drift_heavier,2050,det_speed,tob,5.4248,0,0,tob,5.4248,0.0,100.0
drift_heavier,2050,random,random,19.334,0,0,tob,5.4248,256.399,28.06
drift_heavier,2050,seq,seq,17.3757,0,0,tob,5.4248,220.3,31.22
drift_heavier,2050,near,near,9.5426,0,0,tob,5.4248,75.907,56.85
drift_heavier,2050,score,score,9.4765,0,0,tob,5.4248,74.687,57.25
drift_heavier,2050,awra,awra,6.4254,0,0,tob,5.4248,18.445,84.43
drift_heavier,2050,cb,cb,7.6203,0,0,tob,5.4248,40.472,71.19
drift_heavier,2050,tob,tob,5.4248,0,0,tob,5.4248,0.0,100.0
drift_heavier,2051,det_holistic,awra,6.6798,0,0,tob,5.1869,28.782,77.65
drift_heavier,2051,det_lexicographic,tob,5.1869,0,0,tob,5.1869,0.0,100.0
drift_heavier,2051,det_speed,tob,5.1869,0,0,tob,5.1869,0.0,100.0
drift_heavier,2051,random,random,19.6886,0,0,tob,5.1869,279.58,26.34
drift_heavier,2051,seq,seq,18.5759,0,0,tob,5.1869,258.128,27.92
drift_heavier,2051,near,near,8.024,0,0,tob,5.1869,54.696,64.64
drift_heavier,2051,score,score,7.5413,0,0,tob,5.1869,45.39,68.78
drift_heavier,2051,awra,awra,6.6798,0,0,tob,5.1869,28.782,77.65
drift_heavier,2051,cb,cb,6.9618,0,0,tob,5.1869,34.217,74.51
drift_heavier,2051,tob,tob,5.1869,0,0,tob,5.1869,0.0,100.0
drift_heavier,2052,det_holistic,awra,6.1106,0,0,tob,4.8405,26.241,79.21
drift_heavier,2052,det_lexicographic,tob,4.8405,0,0,tob,4.8405,0.0,100.0
drift_heavier,2052,det_speed,tob,4.8405,0,0,tob,4.8405,0.0,100.0
drift_heavier,2052,random,random,22.4792,0,0,tob,4.8405,364.404,21.53
drift_heavier,2052,seq,seq,21.687,0,0,tob,4.8405,348.037,22.32
drift_heavier,2052,near,near,7.9289,0,0,tob,4.8405,63.804,61.05
drift_heavier,2052,score,score,6.815,0,0,tob,4.8405,40.792,71.03
drift_heavier,2052,awra,awra,6.1106,0,0,tob,4.8405,26.241,79.21
drift_heavier,2052,cb,cb,6.5062,0,0,tob,4.8405,34.412,74.4
drift_heavier,2052,tob,tob,4.8405,0,0,tob,4.8405,0.0,100.0
drift_heavier,2053,det_holistic,awra,4.84,0,0,tob,3.7903,27.695,78.31
drift_heavier,2053,det_lexicographic,tob,3.7903,0,0,tob,3.7903,0.0,100.0
drift_heavier,2053,det_speed,tob,3.7903,0,0,tob,3.7903,0.0,100.0
drift_heavier,2053,random,random,15.243,0,0,tob,3.7903,302.157,24.87
drift_heavier,2053,seq,seq,18.2758,0,0,tob,3.7903,382.171,20.74
drift_heavier,2053,near,near,10.1113,0,0,tob,3.7903,166.766,37.49
drift_heavier,2053,score,score,9.8635,0,0,tob,3.7903,160.228,38.43
drift_heavier,2053,awra,awra,4.84,0,0,tob,3.7903,27.695,78.31
drift_heavier,2053,cb,cb,4.9134,0,0,tob,3.7903,29.631,77.14
drift_heavier,2053,tob,tob,3.7903,0,0,tob,3.7903,0.0,100.0
drift_heavier,2054,det_holistic,awra,6.1574,0,0,tob,5.248,17.329,85.23
drift_heavier,2054,det_lexicographic,tob,5.248,0,0,tob,5.248,0.0,100.0
drift_heavier,2054,det_speed,tob,5.248,0,0,tob,5.248,0.0,100.0
drift_heavier,2054,random,random,18.2525,0,0,tob,5.248,247.798,28.75
drift_heavier,2054,seq,seq,18.7705,0,0,tob,5.248,257.668,27.96
drift_heavier,2054,near,near,9.2382,0,0,tob,5.248,76.032,56.81
drift_heavier,2054,score,score,8.5211,0,0,tob,5.248,62.369,61.59
drift_heavier,2054,awra,awra,6.1574,0,0,tob,5.248,17.329,85.23
drift_heavier,2054,cb,cb,7.3334,0,0,tob,5.248,39.737,71.56
drift_heavier,2054,tob,tob,5.248,0,0,tob,5.248,0.0,100.0
drift_heavier,2055,det_holistic,awra,6.8998,0,0,tob,4.8878,41.163,70.84
drift_heavier,2055,det_lexicographic,tob,4.8878,0,0,tob,4.8878,0.0,100.0
drift_heavier,2055,det_speed,tob,4.8878,0,0,tob,4.8878,0.0,100.0
drift_heavier,2055,random,random,18.951,0,0,tob,4.8878,287.718,25.79
drift_heavier,2055,seq,seq,18.5191,0,0,tob,4.8878,278.882,26.39
drift_heavier,2055,near,near,7.5793,0,0,tob,4.8878,55.065,64.49
drift_heavier,2055,score,score,6.8359,0,0,tob,4.8878,39.855,71.5
drift_heavier,2055,awra,awra,6.8998,0,0,tob,4.8878,41.163,70.84
drift_heavier,2055,cb,cb,6.8261,0,0,tob,4.8878,39.656,71.6
drift_heavier,2055,tob,tob,4.8878,0,0,tob,4.8878,0.0,100.0
illegal_mix,2026,det_holistic,awra,6.1545,6,0,tob,5.3397,15.26,86.76
illegal_mix,2026,det_lexicographic,tob,5.3397,6,0,tob,5.3397,0.0,100.0
illegal_mix,2026,det_speed,tob,5.3397,6,0,tob,5.3397,0.0,100.0
illegal_mix,2026,random,random,18.9766,6,0,tob,5.3397,255.39,28.14
illegal_mix,2026,seq,seq,20.3957,6,0,tob,5.3397,281.967,26.18
illegal_mix,2026,near,near,9.5144,6,0,tob,5.3397,78.184,56.12
illegal_mix,2026,score,score,9.1574,6,0,tob,5.3397,71.498,58.31
illegal_mix,2026,awra,awra,6.1545,6,0,tob,5.3397,15.26,86.76
illegal_mix,2026,cb,cb,7.3932,6,0,tob,5.3397,38.458,72.22
illegal_mix,2026,tob,tob,5.3397,6,0,tob,5.3397,0.0,100.0
illegal_mix,2027,det_holistic,awra,6.1301,6,0,tob,4.9971,22.673,81.52
illegal_mix,2027,det_lexicographic,tob,4.9971,6,0,tob,4.9971,0.0,100.0
illegal_mix,2027,det_speed,tob,4.9971,6,0,tob,4.9971,0.0,100.0
illegal_mix,2027,random,random,16.2712,6,0,tob,4.9971,225.614,30.71
illegal_mix,2027,seq,seq,18.5092,6,0,tob,4.9971,270.399,27.0
illegal_mix,2027,near,near,10.7314,6,0,tob,4.9971,114.753,46.57
